"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
523,"USW00014860",1971-06-07,0,0,79,65
524,"USW00014860",1971-06-08,0,0,68,52
525,"USW00014860",1971-06-09,0,0,61,45
526,"USW00014860",1971-06-10,0,0,66,41
527,"USW00014860",1971-06-11,0,0,76,50
528,"USW00014860",1971-06-12,0,0,74,61
529,"USW00014860",1971-06-13,0,0,72,61
530,"USW00014860",1971-06-14,0,0,65,55
531,"USW00014860",1971-06-15,0,0,69,53
532,"USW00014860",1971-06-16,0,0,67,53
533,"USW00014860",1971-06-17,0,0,72,53
534,"USW00014860",1971-06-18,0,0,76,57
535,"USW00014860",1971-06-19,0,0,83,66
536,"USW00014860",1971-06-20,0,0,87,68
537,"USW00014860",1971-06-21,0,0,69,64
538,"USW00014860",1971-06-22,0,0,71,52
539,"USW00014860",1971-06-23,0,0,74,51
540,"USW00014860",1971-06-24,0,0,79,64
541,"USW00014860",1971-06-25,0,0,82,66
542,"USW00014860",1971-06-26,0,0,72,57
543,"USW00014860",1971-06-27,0,0,85,54
544,"USW00014860",1971-06-28,0,0,91,73
545,"USW00014860",1971-06-29,0,0,87,64
546,"USW00014860",1971-06-30,0,0,85,70
547,"USW00014860",1971-07-01,0,0,77,69
548,"USW00014860",1971-07-02,0,0,72,55
549,"USW00014860",1971-07-03,0,0,73,49
550,"USW00014860",1971-07-04,0,0,83,56
551,"USW00014860",1971-07-05,0,0,84,66
552,"USW00014860",1971-07-06,0,0,75,63
553,"USW00014860",1971-07-07,0,0,83,60
554,"USW00014860",1971-07-08,0,0,87,65
555,"USW00014860",1971-07-09,0,0,81,59
556,"USW00014860",1971-07-10,0,0,82,57
557,"USW00014860",1971-07-11,0,0,73,57
558,"USW00014860",1971-07-12,0,0,75,50
559,"USW00014860",1971-07-13,0,0,82,60
560,"USW00014860",1971-07-14,0,0,72,54
561,"USW00014860",1971-07-15,0,0,77,51
